Timestamp,Arena1,Arena2,Arena3,Arena4,Arena5,Arena6,Arena7,Arena8,Arena9,Arena10,Arena11,Arena12,Arena13,Arena14,Arena15,Arena16
2025-02-09T20:22:18.604379,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:18.805105,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:18.905779,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:19.005902,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:19.104788,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:19.205584,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:19.305273,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:19.405220,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:19.504745,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:19.605111,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:19.705814,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:19.805290,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:19.904772,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:20.005235,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:20.105270,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:20.205220,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:20.305234,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:20.404743,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:20.505221,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:20.604739,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:20.705057,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:20.805377,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:20.904726,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:21.005273,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:21.204800,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:21.305947,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:21.405025,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:21.504782,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:21.605336,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:21.705802,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:21.805535,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:21.905430,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:22.005272,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:22.105606,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:22.204741,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:22.305963,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:22.405230,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:22.505234,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:22.605276,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:22.705891,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:22.804743,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:22.905196,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:23.005210,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:23.105208,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:23.205204,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:23.305213,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:23.405212,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:23.504740,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:23.605206,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:23.705205,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:23.805248,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:24.004688,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:24.105209,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:24.204114,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:24.304700,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:24.404718,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:24.504709,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
2025-02-09T20:22:24.605834,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
