Timestamp,Arena1,Arena2,Arena3,Arena4,Arena5,Arena6,Arena7,Arena8,Arena9,Arena10,Arena11,Arena12,Arena13,Arena14,Arena15,Arena16
2025-02-09T19:05:24.511003,29052.078743711387,13696.217269852437,14647.260568010763,12654.070442822553,12777.824532368122,22850.39988575428,12459.608527532524,10032.590920428656,14972.632403143885,12367.537044572775,11074.377772481783,13187.929306197842,13961.406939143082,12396.509226309998,10543.784751812113,12774.334145378803
2025-02-09T19:05:24.611012,10571.20433216022,10240.84974759225,14050.421433152042,14816.080655325946,22584.743941669567,23504.426046874105,10893.896836493643,29679.206722871542,10935.816492657448,28380.96578916179,28408.128233285664,28444.58335979591,28354.637748568366,10252.4904289726,13047.532109985135,14468.78771766695
2025-02-09T19:05:24.710981,13646.88072875292,24469.35773293122,29599.26739069692,21086.452551906583,11587.56865059833,28726.276387080765,21704.573946040506,10421.27182530064,13037.547771961563,14909.455213759782,21657.714287879666,28675.69473944803,14918.558984595833,12200.369068672093,22373.806915569105,11014.608766443907
2025-02-09T19:05:24.811009,10824.287672022416,22523.786382237013,13121.518826570367,23246.350860243387,28562.677404643207,11393.255649497834,11764.68240273297,11487.721046389666,10069.155306687127,12889.705537547787,10232.972944326044,14274.101849121773,13239.199234863427,12247.50862369651,21766.285003921217,29955.11179964759
2025-02-09T19:05:25.011127,14105.215557282052,12144.68507748966,21302.226204648163,13716.680748004253,11753.920182746166,11805.921476767444,22235.715545013365,10520.742698951783,13020.556254799,29627.385575894485,22548.038900233565,21635.021657951977,13060.313429412228,29174.171093446428,24159.249281163007,23517.398874510218
2025-02-09T19:05:25.111025,14501.59499824463,14880.31348511696,14308.240321636857,29119.69953996988,28495.851015924716,22251.640793650724,12044.37806269282,13894.793008149787,12641.902033127857,10812.815777053976,12292.090175694608,23716.63209006724,21064.500060017865,12713.650104234064,10643.062304243373,13032.9294684422
2025-02-09T19:05:25.212235,12520.16695103238,22387.55431266652,28871.60879158272,12810.542394363465,29920.60747960259,13482.15665099967,13366.079829154549,28768.45918120089,11274.591663261097,12819.024922871497,12942.496540976286,10684.163561245636,10975.4628337614,11661.952203264143,14681.136824140223,13245.33442513871
2025-02-09T19:05:25.311537,13305.29691691975,13298.497344872749,14385.57994164135,11430.162327200967,10721.727354955885,11342.15566944998,13415.58025471977,11983.60913063788,14331.354569111212,11877.249145114529,14709.186069634208,12812.388465199349,14329.23150759991,14487.022970896505,10008.862953623226,14136.675530988421
2025-02-09T19:05:25.410986,14988.194563504741,29490.09961184864,13883.979324140411,24491.098505240458,13811.155950072947,11852.79540386148,11507.9005696194,13769.540489985613,10197.121689176194,14144.924165557824,14690.53410893923,28581.35148542638,10417.226027111079,13205.721642010747,22219.159973205675,13559.992878378143
2025-02-09T19:05:25.510519,11607.677278980205,13580.14064169551,14973.063769094439,12677.876553627128,10910.564286158888,12088.472679169485,24610.04452383198,14801.184208070823,24555.64297003144,14649.354694889273,10169.002851130352,28431.611732046116,21327.02402517403,13777.275159934079,21785.84254240704,21854.263467227735
2025-02-09T19:05:25.612193,11860.446922189207,28464.188196108422,14080.019711237666,13166.26226220202,13448.241529696745,11896.15049063677,14423.076634924597,12836.379252095643,12715.507343321147,14469.132405786964,11607.137909700748,21881.16682380963,12267.23553988521,14118.095541396688,28352.01422823897,28132.86584390015
2025-02-09T19:05:25.712116,10922.42380040968,29144.914813747928,12559.805936310198,14527.996412989833,11994.268866162118,12331.551611297305,13763.933534822218,14531.870359356762,23741.436497796858,12531.65131688329,12544.10522029352,22566.440772430273,13377.024518461878,11452.51048092466,14779.399146260752,14216.620602140163
2025-02-09T19:05:25.811131,10298.272655471224,13575.433309618928,29549.28536021587,14993.537320826961,29847.549447208607,12255.274739151093,11367.379920230684,12578.126796467444,29160.70165529782,21081.03313149519,11984.538207718975,11894.864939155901,13597.084659622791,10677.188270298348,11034.418411301813,28210.873610137598
2025-02-09T19:05:25.912331,14763.690405045267,10724.146725675093,28099.314288671678,12478.530538431241,14644.238095986995,22860.94705315077,13923.938412247839,29352.425199539208,12203.773283737877,21896.93102313045,11392.726327088289,29899.621954344024,12613.412156059409,28522.717546305084,10968.481080218875,10567.278486570507
2025-02-09T19:05:26.011053,22775.883187486408,14352.711927178681,13623.562538864588,22652.277858539277,11119.115163353541,21678.661132529603,28018.923212352707,14032.702443742503,14834.415966618271,23309.234554540155,12133.91798714346,12164.580030394362,11934.561076339376,28061.295662146604,10566.965825101166,13732.944761342776
2025-02-09T19:05:26.111029,28028.578531566152,13578.722813599401,10990.055860362743,14642.975611136622,10689.301276480253,28446.11423629851,11533.794976284265,12502.369657599023,11606.362840727525,11451.968107629467,14664.763956779585,11766.466581876142,14453.963489799462,22753.35185258593,11104.930476558697,13433.367975602197
2025-02-09T19:05:26.211027,28443.40052257513,11629.951963561067,23734.985258579276,10782.934867962123,21886.926710418924,11997.503343527751,13679.329818267068,13888.236820681694,14163.315301514755,29783.354170140174,28616.0610648103,23849.96215892858,28842.88791780426,12392.602702072216,12902.489280972284,14041.445970395624
2025-02-09T19:05:26.312174,11685.291765366928,12795.99885019587,10864.405449077694,28959.027030068148,12940.03057162979,23275.121685088066,11471.78731497011,11068.127005984476,13390.232897749755,28972.571652470382,14973.094707075277,12916.677098797947,12708.435035523544,12231.301306729802,12759.153322332171,11090.95488628636
2025-02-09T19:05:26.412131,14785.473004019765,11841.465297449678,14257.570768583377,11382.44691894027,29437.97443944158,28330.031765216198,12667.48962432484,11045.69872314953,13716.770956221955,23423.69705201644,13877.287475362135,24683.75952247396,13715.533799034545,21800.707438077763,14991.645886835842,10827.481657732731
2025-02-09T19:05:26.512097,10526.347123582058,14806.162550465562,13586.108337549,13299.668755813003,29901.38847368882,11921.993372098892,11249.383892180636,29291.97187474207,14231.334893482028,11688.548061847638,12554.415910347147,13751.34305668889,29685.61052497188,13799.643335222396,11012.951824915559,23778.11199239039
2025-02-09T19:05:26.612359,29249.211925144107,10280.644134832,13474.094680794642,13066.763072541473,11648.253225623328,13040.803402785414,11530.481530202396,28662.26477711112,12484.64272398797,14487.854280015308,14972.856107778975,10468.801243795708,10842.748970183507,14504.855046167222,13959.917760540855,23427.10435553601
2025-02-09T19:05:26.712085,14467.14493605454,14895.332959400084,13063.209287834365,24472.417035702878,10864.182124433866,14595.10771834123,22187.046300510174,14827.920929066948,29309.545660388205,14643.290472927769,12299.483705614623,10952.832974650591,29974.78328415595,13511.761115243406,21682.343915584603,24453.693680494966
2025-02-09T19:05:26.811073,22212.40392362697,12684.950820507867,10410.633944217785,28886.98110660545,29866.359798154204,14887.658083156182,10606.734054351256,29774.211257366427,12265.13218961129,14489.947418940625,28897.13116614476,13540.94751757615,12316.589594447372,13991.182482664946,12056.00725880885,29167.861671853923
2025-02-09T19:05:26.912066,10619.09869463006,13027.711917396191,29157.997983292888,28347.75665001242,22061.472519990733,11424.097376288535,14838.790472364508,14411.513331639426,13735.422586121089,24214.092621850705,28103.101571097,10700.637325804857,14322.472257223362,10137.532227797039,28513.149399628386,11263.040131116848
2025-02-09T19:05:27.011662,10591.122606404399,10662.877209352055,12678.184246402267,11268.280628812325,10865.163859120117,12670.315582948326,13599.83253304445,22962.93509741787,13939.905142210653,23931.23852785372,13528.57289034741,28829.64864982499,28792.99590949595,14113.161921788378,22425.13764435445,10020.560973847998
2025-02-09T19:05:27.111208,11467.365580496706,10112.398940432626,12598.318483489864,24980.479538634332,13641.625642794574,29859.528372643363,14164.270042582728,28297.40606494534,13991.89917676906,11587.430282706597,21028.130775443078,13060.752337907328,24516.912252283,14702.153494356311,12223.371700238258,12148.849107816111
2025-02-09T19:05:27.211032,22590.98559758601,13415.426510108455,24331.487065163972,22104.47683214308,24122.532559706473,10589.553265968616,14653.201069815863,13937.324192614351,21447.72219324649,14001.463685995319,28137.930047305483,10960.628550209687,11032.205097895076,14199.341852120542,22542.328341373817,24276.72334861745
2025-02-09T19:05:27.311841,14872.697067870708,10555.255623043138,13446.13576487702,10915.290735297058,21506.667161652436,29271.99722200844,11028.651447647911,11437.9946771067,10277.313042740943,12605.466783461241,10664.997586609537,13101.010762700687,12856.136626018999,28562.839277746123,13987.484152546875,11532.782115475828
2025-02-09T19:05:27.412110,29741.07409101992,14112.937575827425,29470.729035836288,24955.25852318067,13248.98506364557,24696.77124804174,28725.016910651804,13936.888289131002,13348.857959992754,28822.679449241085,29251.454816632384,29775.77786848711,28412.78944372707,28145.021354320754,11959.546972034013,14585.569577603774
2025-02-09T19:05:27.612245,11686.151447230266,29077.495328521076,12796.408687809117,29788.773435948304,12785.653160126543,10051.333148232568,29297.82081931182,11890.331406306454,14095.025156099455,28403.1478253737,11228.395651076344,22770.058930423154,12218.070505495367,10255.99262507602,14869.06671954954,10754.206408435988
2025-02-09T19:05:27.711633,12266.943211060352,13313.14545219367,28965.84899614473,14697.582404022785,13223.461521337917,29800.089997407893,14601.473360018137,24586.18493401813,28827.887000653605,12664.949117294414,12464.271033341829,13670.107335795941,11338.599280178998,14574.279936164437,14141.501617809387,13538.399779774692
2025-02-09T19:05:27.812132,29040.55037511495,29557.942352102815,10552.120561209837,12068.69583567784,28965.3834493827,12986.549118083663,28154.870974402438,29475.33205999478,10436.163262568269,12501.606163150813,10655.061550798377,13871.723274122818,13588.770358314434,14600.012198605067,14842.446859881285,13898.221231551863
2025-02-09T19:05:27.911098,13485.667151899534,14278.484922526133,14549.297491030537,12361.00372305981,14693.768287049159,28173.874135461418,28255.682220834802,22061.746719376708,13375.517878228422,13425.773223865377,10162.993605323567,28078.34426457814,12289.523331627748,11626.423846621787,11372.859037699436,14976.282902002982
2025-02-09T19:05:28.012060,11657.25234484506,10414.112022048977,11449.768552781537,29210.69507197023,10422.344658860786,11704.301320599123,10665.656045140602,14925.65855636464,11234.954277297367,14136.41864047492,21749.357192914897,12918.402753602899,24121.64277800801,14547.167913324642,28585.37975588732,10963.741502389643
2025-02-09T19:05:28.111939,14195.883703834272,10949.460425254865,23595.98634945625,14226.057070321149,13886.438049510478,24099.668248936905,28986.323336404585,29607.521955143333,28119.616404491473,10852.913969291782,13206.55700363247,11050.96603930804,13390.202766446968,11411.543362201597,24819.309256065328,12284.053874508481
2025-02-09T19:05:28.211084,12794.579611626612,12429.963345527227,11957.208977440983,21727.583432535084,12165.387563229922,28173.854326351728,14745.241622379559,11659.108265841054,28906.080010211048,28309.76262181447,22753.459481945894,24056.66131529052,13022.790475329268,29728.60044253068,28958.107114155064,28504.282385073497
2025-02-09T19:05:28.311449,11501.064643189999,13410.914146377623,10556.156538259265,23596.18619264766,10692.414597505092,29104.980936471697,10314.484297469982,10519.928673617344,10766.78887901763,10978.222256104587,23000.71345047704,24505.44943669193,29867.89685617493,14449.549841806314,11435.33278845759,13294.565637763204
2025-02-09T19:05:28.411039,12431.764000711148,13323.124541736128,12155.682735413318,23859.627616154223,28888.099442570874,12454.634901678066,22575.391610371567,13006.344465722053,14507.519576158462,29444.873529932847,11493.630952025349,11950.824146099989,11813.601209103053,13118.6424144577,12940.974702232632,24324.773343451092
2025-02-09T19:05:28.511027,12545.601725843388,14508.841190409274,14033.020892364593,22825.497211027985,10952.833202515068,11788.776191944415,28634.521664366122,14637.13114343693,13756.22375164895,12906.911618060603,23223.52605263385,14191.385196275423,11644.700315616368,24692.89975145994,23151.543739024568,14948.335644602223
2025-02-09T19:05:28.611901,14022.41476206482,14578.954820939005,11188.197516550117,11504.731395747924,12942.455265255307,14560.117336182853,29578.755639702445,10456.704750027477,10522.291002413704,11661.715848063084,12742.39186177792,11811.451365480345,11674.156801155597,22219.177222564922,11394.886497042058,28369.12070215464
2025-02-09T19:05:28.712005,22378.417983706593,23242.937734978746,28478.952660391842,13848.070065530526,28929.737077278278,10616.930486002379,11870.19385167669,11381.342059082552,10188.334206027876,11597.999972912377,12317.582984268405,12840.280042236263,11389.1265846554,11274.395516580957,13866.430720642786,11579.361345975565
2025-02-09T19:05:28.812438,14391.151019515288,14926.880116238437,23545.805078992442,12239.570022013195,11877.530131310561,14164.250854347432,11512.898330502667,12187.478070657144,10973.585851676895,21137.41283254967,10777.757374897978,14696.136473209583,11882.014933624865,11955.272675271162,10211.17874024726,10380.22073981596
2025-02-09T19:05:28.911999,12562.946582547158,14075.495923445924,21249.1293274622,12163.205530731386,11856.55950649983,12417.214160035885,29958.350349976467,22869.199475520767,14192.33190059264,10771.055979997254,14885.971540776256,10524.349673004815,10275.737462194751,14648.501262545033,12763.290099028072,28127.608526345746
2025-02-09T19:05:29.011121,28036.790695409793,14589.712908313717,14211.519082498493,11335.056196369495,13117.404189410448,12185.922132214924,14775.86864811316,12877.916593814069,10938.540194489844,28943.877415158753,10660.401948701401,21081.999125148945,29037.60650696738,10432.231915519778,10129.963988869265,14058.556991695223
2025-02-09T19:05:29.111866,11319.386359815975,23887.417903520167,10243.468311155977,29135.410697303956,10649.646858294444,14235.15442783619,29469.231926050463,14013.993869855516,12235.429959091536,29199.222387402155,13744.517687115585,12962.034305065561,10586.778300255239,11289.973711672978,12538.058965841878,14699.974995669341
2025-02-09T19:05:29.212214,10957.442551228585,10624.273713050989,14436.76448755417,14866.491800685217,12637.08936258555,10433.493518678619,14543.996093892874,12514.34493230352,13788.545506325981,29306.905198214405,14914.209639578667,14925.937272541614,28595.39819491266,14533.09609922636,10295.095311142853,12595.853823104568
2025-02-09T19:05:29.311035,23618.100183159375,12790.237576288655,28687.696108321248,10814.866318602104,24015.18155583351,28376.283730511754,24972.849102381093,13733.087020318439,14907.199858745851,13846.930857362046,12397.313442699973,12541.567317544006,13121.518371801387,29552.03109024146,12126.668739166802,11554.61025914559
2025-02-09T19:05:29.411086,12094.157860388952,12923.984554794853,12849.23748366999,29093.923852549302,11031.804526302247,28801.99463119322,10875.596590937143,11924.210558743514,12249.939984747562,10052.061529881901,11083.051928227145,10149.985979931284,10415.381571377826,12697.05484039977,13057.565918668672,23045.697271322926
2025-02-09T19:05:29.511053,10986.583395021615,11566.692033115858,13216.987393797941,14224.002842052989,13492.488806614876,13371.56263742423,14634.916937882,13265.799686635619,14506.6798507947,11714.343927167429,14422.078502877674,13834.453665171886,11422.359903665732,22029.854355572064,28642.924539500193,14594.990913575919
2025-02-09T19:05:29.611036,10576.30633633851,21651.696380560144,14056.160902260082,29061.74776216699,24158.024404975342,14686.540091442132,10948.676655300353,14241.322524834726,29647.88393001434,14127.05759704212,11026.446954529025,13123.669778823854,12504.659294524918,10145.389204789217,22376.431929343737,12900.368544683897
2025-02-09T19:05:29.711083,13580.924536224074,11321.928628574336,10849.225136123423,22137.000399462973,13886.475637301926,10964.240407291305,21985.21332449374,13244.76133850192,11528.873167344687,13171.326809652768,12013.296459001387,11736.824701676473,13485.715564381102,14666.98168444826,10088.737920233169,13887.510003558607
2025-02-09T19:05:29.811093,10327.980674736755,13361.660493888692,11205.605163549488,11443.39623487731,28417.731095220857,14471.383396767673,13804.932346895508,10969.09454152057,24789.004240146554,22441.39074665727,12970.064915595349,10305.849143708594,10610.73884524065,10909.60760322667,10418.857990548493,10196.373038132313
2025-02-09T19:05:29.911701,21801.10465591499,29542.277227990216,13266.921168994837,21071.718636918005,14294.072593055811,24405.82848660563,13336.784793048546,14011.080207434252,11990.725165307402,11846.980167732472,23486.996325464836,11822.04406943896,14437.965800135506,11811.208385405254,11877.087316460758,14015.903306816763
2025-02-09T19:05:30.112165,11483.454383023369,29531.54513631211,29623.748119654025,14976.729681238461,24081.296358379328,29925.5539170513,10411.858142929272,12114.360029285244,14498.975097324932,10212.344884176857,10043.103510363244,11551.960972497038,23977.852629804645,14653.89560441446,21731.669248587175,10108.764329053445
2025-02-09T19:05:30.211907,22633.799934675517,29680.87796369515,13182.567319956093,14369.466012008234,13730.768710457132,23454.394131009685,11002.293459295597,11912.35310519393,13732.122137035905,12334.388572642512,12593.211645582573,22135.83973685395,11075.817128312387,29606.62154195393,10815.755248276755,12480.075872767218
2025-02-09T19:05:30.311540,11164.511335770334,12034.311228389985,22971.830503528767,22644.01484971399,24845.247267815324,14510.248539258588,22477.49045242746,11196.689430092285,13261.88072403237,10544.492384130212,29059.87244202303,13305.346857234894,14208.630989890724,12377.896359338323,14022.854333998455,28969.1969632471
2025-02-09T19:05:30.411699,12449.76261988252,13076.202929453219,11741.286875937045,10012.764540667651,21798.251965217303,22121.963996143928,12171.652971406866,22427.903863461986,13052.738699024956,29825.67622037781,10304.634312947337,12857.114041454286,11352.906370319692,13488.286064188733,13099.584725571838,11162.185192804236
2025-02-09T19:05:30.512069,10840.035512726663,14166.007865295422,14070.573290037471,28864.03240170427,23176.060352346733,14955.337428025272,13622.030559471186,12106.264740462211,13581.95105453967,10026.566147063939,10251.673964889676,28062.91826820244,29138.631994992975,11167.829638434934,23564.93727457688,29056.49200829639
2025-02-09T19:05:30.612233,14499.772618093237,10374.210732404132,24447.222857148932,24043.111533274794,10181.591277701877,24085.817251321,14140.831511937135,23111.88455232737,28191.643842701378,10597.869384919813,12464.644242160364,12090.194993235555,29431.61500162238,11334.227512462126,11680.260153828545,11820.8232500714
2025-02-09T19:05:30.711706,11417.663958976867,14680.871584919954,29735.703683639425,10420.427115427954,14044.150631814566,11819.986503250617,22344.215349272745,11283.949789185008,14284.284711928198,13387.914410252599,13518.426839669468,29799.29222630029,12977.134368416035,11149.571469530762,12945.735997522177,11005.079697484676
2025-02-09T19:05:30.811092,22177.940589528655,14314.238104714284,10760.43037991722,10423.57825053229,29542.54228865986,21300.949423805356,13463.469191466727,14587.377031889628,10685.966561604977,29703.435558835317,12205.273250024415,28611.90903913206,10867.839922822914,12863.454540056486,10137.297608558963,10578.708952857696
2025-02-09T19:05:30.911096,24426.507002482835,11378.193741695357,11604.11522347027,10942.581315238953,11857.587419933703,14929.968580569097,24671.544776610535,11013.476163615689,28349.975670547774,10600.980213717654,22478.937391661253,13141.43275971125,13740.772238272006,10895.6263070118,12930.088301400187,28798.5432015096
2025-02-09T19:05:31.011622,14839.82704107651,24386.696979515596,14074.024804587607,12726.236942071888,29921.079128424193,28183.021010258773,29196.86392534271,24841.37174451857,29872.52116762119,10289.347265823533,24149.801673973572,13838.470324736103,29861.46204550974,13640.8461035373,12784.270424592316,23549.68115483331
2025-02-09T19:05:31.111905,12974.706627431277,13071.186137294138,12923.491655395854,23147.795397980637,14786.020866278506,14024.694873196297,29517.937441757233,11731.477727831912,13282.104423201417,13069.937552749494,10620.321169878918,12703.817424188921,12117.41166648281,10411.118447614686,11354.808714492288,10009.025421026683
2025-02-09T19:05:31.211481,22974.084209097895,12687.661047075077,14820.9784631241,11346.309451361663,28218.620100876713,24759.736256244832,23024.23176505151,14710.956603550998,14107.240642480923,14333.21080748914,14406.475230070897,28309.28864087617,13042.171501224739,23050.119090337103,14474.942256658593,29206.595009993103
2025-02-09T19:05:31.311749,10444.598872300683,12220.734618314964,13835.031785294534,13857.943052500828,14037.368390243217,21937.043225794594,10959.535699927535,13634.17839330429,10912.445605332334,24403.125694722163,14533.447090107626,10751.97214514006,13313.91558997453,13922.669907300107,11390.677273735935,10214.827472110059
2025-02-09T19:05:31.412231,11777.033768548368,13763.576138769124,13981.267454760338,13246.647677477875,10130.788263096581,29363.187734054813,13237.547734163267,29223.59080981445,12171.227159183898,13415.805251554451,11478.225122497832,14610.63903145367,24272.50376098942,14449.334250499127,11796.984994835979,24502.508148729856
2025-02-09T19:05:31.512318,29245.138294275694,13236.512698242763,29680.772639662722,11541.051736824505,12099.916676870476,12942.840681808206,12585.794709971535,22166.860495084482,10663.021000410088,10364.210293220274,10732.388049012903,28636.010297351568,10658.358320899339,29648.89374811021,12015.006145665813,21047.31358356022
2025-02-09T19:05:31.611721,14006.743697286784,23580.025533452554,13658.259070464903,12223.698728094803,29665.56439672098,28778.165936807505,28407.323782206808,21424.1887110436,12534.389236923558,13074.457032994353,13190.545764625615,13536.005050631213,29573.081348044845,21093.434677669615,28520.43157809232,10436.506878601802
2025-02-09T19:05:31.712113,14014.183826192524,10780.681530372662,13494.249658237739,29862.755031964618,29519.12588969893,10157.286148133897,13143.20664253852,28465.777880805752,11023.221612462195,12497.72399146355,12183.57170342025,10112.588672785838,13907.746698365647,24308.727008045862,21666.93847961542,29765.55935038439
2025-02-09T19:05:31.811068,13642.431884012714,10869.162801723694,10101.445979613885,23954.199353281736,28222.925737160025,14902.672965750939,24673.986675118857,28133.51561249154,14886.070508443157,11064.72197862154,13142.669087584625,14842.225109090756,12322.748922984829,14414.931129343306,13345.77520149387,14536.910077184604
2025-02-09T19:05:31.911508,28955.568117772833,14720.516767195244,28171.468534817683,12987.939686498717,12096.544299052071,11770.663319219213,14561.336552712955,29661.2796715954,29538.558951405757,29996.40200755123,13073.053214919137,14523.861961477272,22555.320768717927,12919.116333844475,10703.498373845225,24243.024410273807
2025-02-09T19:05:32.011423,10469.061962374835,11728.781571833597,13148.320335691817,29306.55530599547,13205.571994256701,10142.571509767835,29548.741903743612,28660.194928290086,29369.883199422413,12281.313927380586,11343.007184753453,24932.69204949666,13877.191654158174,12423.660496310551,22548.217848769127,14909.646406352986
2025-02-09T19:05:32.111737,10226.668403034855,13621.700392402956,12759.190346854739,24610.538107300876,11942.27345951674,11506.39274473721,14975.099029788693,14503.069893139844,14554.163992913203,12265.716086838725,12238.939576861248,11594.414360087376,10774.477847213471,29905.475464808773,23521.52603703263,24570.331187691758
2025-02-09T19:05:32.212075,14136.723459253517,10730.974810041083,13032.266686279621,13837.061737099544,13194.8217819294,10083.636332724687,12935.341950559414,12185.62268416254,29857.46436176688,13159.05233247855,13228.1455233554,10010.83776129691,13139.482037654143,22496.51195894004,13633.81053760571,22003.838915096403
2025-02-09T19:05:32.311565,13557.291475814283,11982.77776286228,11405.173699199655,22015.066572338183,14722.126551218269,14093.909644307683,13839.875264636716,10270.403638318801,13312.170553743823,12980.04681637758,29867.387060746038,10172.615319829789,29985.314327269323,14983.646319015808,12506.077262109919,11933.069285607844
2025-02-09T19:05:32.411049,23223.30756749119,10899.035584324962,14885.971334704933,14683.590548409258,11182.326412590564,10296.392467948715,10708.31445563901,14951.852561152176,14736.0086729187,24247.907273937348,23285.475883143667,21514.530508070864,24728.52729849943,12486.876045093486,13631.550264879308,28959.914600712335
2025-02-09T19:05:32.511723,24710.65837915453,28419.369087164243,12714.503966562253,10799.461327635481,10825.418857996243,14539.089436575887,14879.64970169876,11415.052874570229,22836.278600995178,14900.815267646884,13435.191890219921,11219.485679617237,14624.790991212847,14530.421845394638,24372.30640976483,11725.338764939735
2025-02-09T19:05:32.711991,22242.940801833585,12451.468786946263,13918.01640529961,23477.061185684728,10790.979570909434,24663.09221432043,10259.896503388774,11988.233919024386,11505.29392411934,14357.747016530444,14350.183852682836,13473.557821857506,13291.807245884214,14164.706473799444,11364.351249409532,12853.852145629953
2025-02-09T19:05:32.812102,14850.705023450566,21869.76810734516,10562.597255738561,29510.612366345806,11485.278674138499,10341.476543597964,11900.071206752345,21184.92839442346,14145.761037809665,21394.620917527755,10622.450670220132,10013.02014228727,13568.930076497201,13567.058718163504,10086.53642449907,12997.62776740338
2025-02-09T19:05:32.911984,10926.090083326544,29537.290225590896,22636.843877515126,29150.619569732353,11515.929948037128,11376.836559670268,11130.566879937836,12549.754002059854,14759.619587711491,13635.783144546802,10384.148199825273,10106.627518032328,12962.532415734739,14604.835521567707,29230.68828279034,11054.48457626604
2025-02-09T19:05:33.012047,12487.999411106242,29564.372232539936,10174.162125561536,12501.499960387484,11192.760861193947,13368.944166218807,11151.293741316376,10600.250805567786,21956.736093804728,14604.5657829435,22438.018887625145,23625.815476940094,28497.719942388438,11337.244188393248,13306.71485736356,23721.374015572725
2025-02-09T19:05:33.112384,11878.079849514921,11109.185197895926,12206.925656491574,11074.524220802099,11080.523985545507,10203.356291218615,14740.742648955205,12357.058792991878,10641.125963437857,11112.652785606388,13948.794488279078,13021.972394114186,12675.932250370934,11096.415176209746,13054.329158833014,10016.193542554605
